"id_str","created_at","source","lang","place","geo","text","is_retweet","is_reply","hashtags","media","user_screen_name","user_time_zone","user_followers_count","user_location","user_statuses_count","user_friends_count","user_profile_background_color","user_created_at","user_is_verified"
"ID_767232444349243392","Sun Aug 21 05:30:43 +0000 2016","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","en","","","WASHINGTON NATIONAL DC Aug 20 Climate Report: High: 91 Low: 75 Precip: 0.0 Snow: 0.0  https://t.co/QnFmRTfG4a #WX",False,False,"wx","","WxBotUSA","Eastern Time (US & Canada)",613,"United States",1329448,439,"C0DEED","Thu Sep 05 16:36:40 +0000 2013",False
"ID_767240104985309184","Sun Aug 21 06:01:10 +0000 2016","<a href=""http://fineartamerica.com"" rel=""nofollow"">Fine Art America</a>","en","","","New artwork for sale! - ""climate change water shortage"" - https://t.co/6ZoxPy2CmH @fineartamerica https://t.co/1UndmX6r9c",False,False,"","photo","BanksyNo2","Hawaii",809,"here UK",31585,2007,"ED7979","Wed Oct 09 09:35:34 +0000 2013",False
"ID_767358126664187905","Sun Aug 21 13:50:08 +0000 2016","<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","en","","","Tunisia: On the Front Lines of the Struggle Against Climate Change https://t.co/JRYwOrnWwu https://t.co/lPnDdmcART",False,False,"","photo","globalissuesweb","Pacific Time (US & Canada)",202433,"Los Angeles, California, USA",137034,1953,"000000","Wed Aug 12 18:07:19 +0000 2009",False
"ID_767387236916531200","Sun Aug 21 15:45:49 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","I think trump is a hoax. Con man. Shuck &amp; jive shill. 😎 https://t.co/iFkWD6QZQ8",False,False,"","","ok9otj","Pacific Time (US & Canada)",261,"Sacramento CA",10990,238,"352726","Thu Jun 25 04:35:34 +0000 2009",False
"ID_767398273413947392","Sun Aug 21 16:29:40 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @LKrauss1: The DOD explores real threats. This report should convince deniers that climate change is real. Sigh..but it won't. https://t…",True,False,"","","Rick97917759","Midway Island",192,"Global",12952,854,"642D8B","Wed Feb 10 20:12:31 +0000 2016",False
"ID_767453743340064771","Sun Aug 21 20:10:05 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @lifestraw: The growing importance of #safewater globally cannot be underestimated  https://t.co/8R7cBOSfYI",True,False,"safewater","","SamuraiKnitter","Eastern Time (US & Canada)",1677,"SW Pennsylvania",254741,1478,"000000","Mon Mar 09 15:52:04 +0000 2009",False
"ID_767454321961086976","Sun Aug 21 20:12:23 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @DrJillStein: Headed to Baton Rouge to see the damage from flooding, work with Greens to mobilize support for victims. Need emergency ac…",True,False,"","","GarrettShorr","Arizona",663,"",17445,602,"000000","Mon May 16 08:20:58 +0000 2011",False
"ID_767500287301054465","Sun Aug 21 23:15:02 +0000 2016","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","en","","","The Climate Movement Can Use Your Creative Approaches to Action @Climate4Health https://t.co/45vkZbLt55 https://t.co/PrVh057iUS",False,False,"","photo","ecoAmerica","Pacific Time (US & Canada)",1831,"United States",7292,1364,"72A3A1","Thu Apr 16 15:23:14 +0000 2009",False
"ID_767523012467761152","Mon Aug 22 00:45:20 +0000 2016","<a href=""http://mesonet.agron.iastate.edu/projects/iembot/"" rel=""nofollow"">iembot</a>","en","","","CEDAR CITY UT Aug 21 Climate: Hi: 88 Lo: 53 Precip: 0.0 Snow: M https://t.co/qhxuCCu6NW",False,False,"","","iembot_slc","Central Time (US & Canada)",30,"",44848,0,"C0DEED","Fri Apr 24 13:28:23 +0000 2009",False
"ID_767567199787593728","Mon Aug 22 03:40:55 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","RT @Lee_Tennant: Maybe if we got #wearefucked trending, the media might devote some time to the biggest story in the world right now #clima…",True,False,"auspol|climate|wearefucked","","LittleBertie01","Brisbane",839,"Queensland, Australia",557,485,"000000","Sun Nov 29 07:17:59 +0000 2015",False
"ID_767579991513018368","Mon Aug 22 04:31:45 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @YaGirlHi11ary: u ever get a lil wet thinkin bout climate change policy?",True,False,"","","Take_A_DylPill","Pacific Time (US & Canada)",120,"Hangin with my boi Harambe",1776,246,"C0DEED","Thu Feb 27 03:43:35 +0000 2014",False
"ID_767609466304901120","Mon Aug 22 06:28:52 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @WorldBank: #Climatechange + #WaterScarcity may cost regions up to 6% of GDP by 2050. Report: https://t.co/gXbTjxN7Uk https://t.co/1gKEi…",True,False,"climatechange|waterscarcity","photo","ElainePetrine","Pacific Time (US & Canada)",9002,"Los Angeles, CA",9234,9888,"F58EA8","Mon Jun 01 16:40:47 +0000 2015",False
"ID_767658368441978880","Mon Aug 22 09:43:12 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","Devonian climate, sea level and evolutionary events: an introduction https://t.co/2lHrophZVt",False,False,"","","BWSGeology","Lisbon",108,"Bishop Wordsworth's School",1039,17,"C0DEED","Tue Oct 15 08:36:58 +0000 2013",False
"ID_767688404611895297","Mon Aug 22 11:42:33 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","For humanity to face the #truth of #climatechange 1st humanity must see the truth of ""climate change""! Just a thought! #IPCC #Education",False,False,"climatechange|education|ipcc|truth","","Perceivedlogic","Melbourne",131,"Melbourne, Australia",2017,385,"C6E2EE","Thu Mar 03 22:21:22 +0000 2011",False
"ID_767710869425909760","Mon Aug 22 13:11:49 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @RickRWells: Judge Jeanine - US Energy Giant If Clinton ""Climate Con Men"" Disappear https://t.co/P0f3rg44xD https://t.co/qBxjWvDZVU",True,False,"","photo","voinconmc","",1014,"Metz, France",42245,1120,"000000","Sun Jul 26 22:41:54 +0000 2015",False
"ID_767736065897615360","Mon Aug 22 14:51:56 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @ourcarbon: Another desperate attempt to retrofit #coal plants to reduce #climatechange pollution.Hey!It's about #renewables.https:/…",True,False,"climatechange|coal|renewables","","rsettic","Central Time (US & Canada)",1023,"Kansas City",29213,1762,"C0DEED","Wed May 11 01:56:16 +0000 2011",False
"ID_767737422700347392","Mon Aug 22 14:57:20 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","RT @deeRobbs: Interesting discussion by @brianstelter &amp; @EricHolthaus on why media failed to connect LA flooding to climate change https://…",True,False,"","","corinnestark752","Arizona",549,"somewhere in California",38907,420,"C0DEED","Thu Oct 03 19:40:07 +0000 2013",False
"ID_767744242827407360","Mon Aug 22 15:24:26 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @Alex_Verbeek: Scary beauty: Blue lakes in Antarctica are sign glacier could collapse https://t.co/po8Pt1g4OK #glaciers #climate https:/…",True,False,"climate|glaciers","photo","JJSchan","Pacific Time (US & Canada)",607,"",2556,1064,"C0DEED","Wed Apr 24 01:05:41 +0000 2013",False
"ID_767753319074844672","Mon Aug 22 16:00:30 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","RT @InvestorIdeas: Climate Bonds Initiative and #MÉXICO2 launch ‘Bonds and #ClimateChange: State of the Market 2016' Mexico Edition https:/…",True,False,"climatechange|méxico2","","AmyAmykelly804","Pacific Time (US & Canada)",1192,"VA Beach, VA",458,287,"F5F8FA","Thu Feb 04 12:20:17 +0000 2016",False
"ID_767760574134513664","Mon Aug 22 16:29:19 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","The Green Climate Fund: will the vulnerable be overlooked in a rush to spend? - died https://t.co/vpK5nm5cOS via @IIED",False,False,"","","kerndrup","",818,"Aalborg university, Denmark",17983,741,"000000","Wed Mar 20 18:34:36 +0000 2013",False
"ID_767761575100882944","Mon Aug 22 16:33:18 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @NickSurgey: World's largest car rental corp @Enterprise is now funding #climate denial org @ALEC_states https://t.co/cyD4TdZHCm #ALECex…",True,False,"alecexposed|climate","","makharya","Pacific Time (US & Canada)",100,"Bay Area, CA",28204,184,"B2DFDA","Wed Jun 03 21:48:33 +0000 2009",False
"ID_767829414998532096","Mon Aug 22 21:02:52 +0000 2016","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","en","","","RT @billmckibben: Millennial generation will lose $8.8 trillion in lifetime income because of climate change.  (Also a nice planet) https:/…",True,False,"","","climatechangen","",141,"",2275,244,"C0DEED","Tue May 28 15:03:02 +0000 2013",False
"ID_767842326374789120","Mon Aug 22 21:54:11 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @citizensclimate: CNN's Stelter: Media failed to address #climate change in La. flood coverage https://t.co/vNZwIcS4A2 https://t.co/3z1Q…",True,False,"climate","photo","JSteria","",455,"6th Largest Economy",11508,365,"C0DEED","Sat Sep 22 21:00:42 +0000 2012",False
"ID_767842502971797504","Mon Aug 22 21:54:53 +0000 2016","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","en","","","Climate change could cost millennials trillions of dollars in lifetime income: Americans in their 20s and 30s... https://t.co/M4qW7rey32",False,False,"","","tribetailing","",370,"United States",23838,1397,"F5F8FA","Tue Dec 29 17:49:11 +0000 2015",False
"ID_767883854573166592","Tue Aug 23 00:39:12 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @niksroach: Super cool infographic- #migration shifts &amp; #climatechange https://t.co/0aehJbdCMK",True,False,"climatechange|migration","","GM_TweeterBird","Newfoundland",815,"Gros Morne, Newfoundland",2450,281,"C0DEED","Tue Jun 28 00:23:29 +0000 2011",False
"ID_767891951228227584","Tue Aug 23 01:11:22 +0000 2016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en","","","RT @SoniaFurstenau: When you want nobody to pay attention to the fact that your climate plan fails to address #climatechange...#bcpoli http…",True,False,"bcpoli|climatechange","photo","JulioAl55385067","",765,"",29303,1475,"C0DEED","Mon Dec 29 00:03:11 +0000 2014",False
"ID_767909588490256384","Tue Aug 23 02:21:27 +0000 2016","<a href=""http://www.nextscripts.com/"" rel=""nofollow"">Amen1986</a>","en","","","Bill Nye on national parks, climate, and 2016 election - https://t.co/tgRzxYdSsj https://t.co/SscnM9rJRc",False,False,"","photo","BrenneMorales25","Pacific Time (US & Canada)",125,"United States",84312,188,"F5F8FA","Sun Jun 19 05:31:55 +0000 2016",False
"ID_767952301860409344","Tue Aug 23 05:11:11 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @JJ_McCullough: Behold, the Minister of Climate Change’s $10,681 Flickr page: https://t.co/6bJNDpzyZ8",True,False,"","","BitumenBubble","",1065,"Albertastan, Canada",31611,437,"C0DEED","Fri Feb 08 16:24:01 +0000 2013",False
"ID_768033864631582721","Tue Aug 23 10:35:17 +0000 2016","<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","en","","","RT @COP21_News: #COP21: News and articles - Climate Action Programme - Climate Action Programme #ClimateAction https://t.co/F9nbfg7VC7",True,False,"climateaction|cop21","","johnlundin","Pacific Time (US & Canada)",12146,"Minca, Colombia",361352,10945,"709397","Wed Oct 01 19:30:30 +0000 2008",False
"ID_768037610723815425","Tue Aug 23 10:50:10 +0000 2016","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","en","","","This game wants to show you the devastating impact of climate change https://t.co/iUgWcLwVxU https://t.co/y4QbNcO9Vc",False,False,"","photo","WiredUK","London",258409,"London, England",51589,345,"C0DEED","Sun Mar 01 13:53:41 +0000 2009",True
"ID_768091948938702848","Tue Aug 23 14:26:05 +0000 2016","<a href=""http://mesonet.agron.iastate.edu/projects/iembot/"" rel=""nofollow"">iembot</a>","en","","","DODGE CITY KS Aug 23 Climate: Hi: 75 Lo: 69 Precip: 0.0 Snow: 0.0 https://t.co/iHnxB1HLh0",False,False,"","","iembot_ddc","Central Time (US & Canada)",40,"Dodge City, KS",51542,0,"C0DEED","Fri Apr 24 14:23:39 +0000 2009",False
"ID_768105041391738880","Tue Aug 23 15:18:07 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","RT @chrislowe1405: Imagine if people got as passionate over wars, poverty, corpratism, and climate change as they do over #traingate... htt…",True,False,"traingate","photo","fiorifan","London",1817,"upstairs",30357,2596,"000000","Wed Jul 08 22:19:43 +0000 2009",False
"ID_768114556581195776","Tue Aug 23 15:55:55 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","#YouMightBeATrumpVoter if you think that God's disapproval of homosexuality is more likely than #ClimateChange to cause floods &amp; droughts.",False,False,"climatechange|youmightbeatrumpvoter","","TrueBlueLiberal","Central Time (US & Canada)",5177,"The Catskills",28242,5579,"99FFF0","Fri Jan 01 14:34:24 +0000 2010",False
"ID_768120862872526848","Tue Aug 23 16:20:59 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","@SenTedCruz Check this out. It's from @NASA - and you're their biggest fan, yes?#climatechange #ActOnClimate https://t.co/CqJVSdUD5M",False,True,"actonclimate|climatechange","","KiraOnClimate","Pacific Time (US & Canada)",3943,"Seattle, WA",44478,3912,"94D487","Thu Feb 03 12:55:19 +0000 2011",False
"ID_768160973354074112","Tue Aug 23 19:00:22 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","RT @ThomasBullLD: Only the @LibDems can deliver a coherent and effective plan to beat Climate change and save the planet #LibDems https://t…",True,False,"libdems","photo","SerendipitySays","Europe/London",769,"A Pale Blue Dot",141454,291,"C0DEED","Sun Mar 28 18:28:43 +0000 2010",False
"ID_768186676774572032","Tue Aug 23 20:42:30 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","Louisiana floods a 'crisis of climate change' say Greens https://t.co/ZVheYiuUZj",False,False,"","","bio_vincent","",82,"",3549,88,"C0DEED","Sat Sep 15 11:34:12 +0000 2012",False
"ID_768193230622093312","Tue Aug 23 21:08:33 +0000 2016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","en","","","RT @AssaadRazzouk: Costa Rica Celebrates Today 113 Days of 100% Renewable Energy (And Counting!)https://t.co/gv7fdmQJgY #climate https://…",True,False,"climate","photo","woodmontcyn","Central Time (US & Canada)",11199,"Milford, CT",96836,12076,"000000","Thu Feb 26 15:56:47 +0000 2009",False
"ID_768193447597514752","Tue Aug 23 21:09:24 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @voxdotcom: The Louisiana floods are devastating, and climate change will bring more like them. We’re not ready. https://t.co/cZTi0lnUlJ",True,False,"","","henrikmeng","Sydney",441,"San Francisco, California",4051,633,"FFFFFF","Tue Mar 31 23:49:56 +0000 2009",False
"ID_768208877678714884","Tue Aug 23 22:10:43 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @Marv_Vien: The GOP wants us to care more about #HillarysEmails than Climate change, gun control and equal rights; my generation is smar…",True,False,"hillarysemails","","tessol","",708,"UK",2477,2040,"8B542B","Fri Jul 31 19:55:21 +0000 2009",False
"ID_768230405162106880","Tue Aug 23 23:36:16 +0000 2016","<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","en","","","African #Diet and #Jobs Will Be Hit Hard By Climate Change: https://t.co/51udWEjFs5 #Africa #environment #climate #climatechange #green",False,False,"africa|climate|climatechange|diet|environment|green|jobs","","waterscarce","Eastern Time (US & Canada)",863,"Cleveland, OH - San Diego, CA",33183,1936,"C0DEED","Sat Jul 07 02:21:06 +0000 2012",False
"ID_768243127421251584","Wed Aug 24 00:26:49 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","Not only is he a very reliable climate expert, apparently he's an experienced economist https://t.co/Byh4V99jH7",False,False,"","","ChipSattler","",455,"Lincoln Tower Cell Block 2110",1647,503,"000000","Sat Jul 20 15:31:39 +0000 2013",False
"ID_768244672766603264","Wed Aug 24 00:32:57 +0000 2016","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","en","","","RT @algore: New solar power in Chile is the cheapest electricity ever - climate action continues to make economic sense https://t.co/JW0aJT…",True,False,"","","CindyK1968","Central Time (US & Canada)",42,"",318,384,"0099B9","Sat Aug 15 06:44:56 +0000 2009",False
